,Company Name,Job Title,Salaries Reported,Location,Salary
2845,DXC Technology,Data Analyst,2,Mumbai,731418
2846,PharmEasy,Data Analyst,2,Mumbai,887544
2847,SMARTe,Data Analyst,2,Mumbai,271325
2848,RedQuanta,Data Analyst,2,Mumbai,502212
2849,Raam Group,Data Analyst,2,Mumbai,626664
2850,CloudFronts Technologies,Data Analyst,2,Mumbai,888936
2851,Piramal Enterprises,Data Analyst,2,Mumbai,1274412
2852,Amazon,Data Analyst,2,Mumbai,1002198
2853,Aditya Birla Group,Data Analyst,2,Mumbai,765180
2854,IIFL,Data Analyst,2,Mumbai,276376
2855,Brandscapes Worldwide,Data Analyst,2,Mumbai,245202
2856,Candere.com,Data Analyst,2,Mumbai,504107
2857,Virtusa,Data Analyst,2,Mumbai,255276
2858,OYO,Data Analyst,2,Mumbai,447676
2859,Nielsen,Data Analyst,2,Mumbai,609381
2860,peel-works,Data Analyst,2,Mumbai,451723
2861,QuantumLink,Data Analyst,2,Mumbai,340824
2862,Alpha Alternatives,Data Analyst,2,Mumbai,187404
2863,AIG,Data Analyst,2,Mumbai,1187386
2864,Pragmatix,Data Analyst,2,Mumbai,687251
2865,Vasta Global,Data Analyst,2,Mumbai,354960
2866,Acuris Global,Data Analyst,2,Mumbai,144720
2867,Quess,Data Analyst,2,Mumbai,440736
2868,Credit Suisse,Data Analyst,2,Mumbai,1270416
2869,Satori Group (India),Data Analyst,2,Mumbai,250644
2870,IBM,Data Analyst,2,Mumbai,998289
2871,Sapio Analytics,Data Analyst,2,Mumbai,96744
2872,First Student,Data Analyst,2,Mumbai,150660
2873,Bloomberg L.P.,Data Analyst,2,Mumbai,1668864
2874,Oceanic Pharmachem,Data Analyst,2,Mumbai,479956
2875,SMEcorner,Data Analyst,2,Mumbai,511779
2876,Reliance Industries,Data Analyst,2,Mumbai,424104
2877,FSN Ecommerce Ventures,Data Analyst,2,Mumbai,1242641
2878,Unilever,Data Analyst,1,Mumbai,53744
2879,Microworld Technologies,Data Analyst,1,Mumbai,200977
2880,Xerago,Data Analyst,1,Mumbai,137664
2881,AGS Transact Technologies,Data Analyst,1,Mumbai,423084
2882,Peacock Solar,Data Analyst,1,Mumbai,322464
2883,Cimpress,Data Analyst,1,Mumbai,790515
2884,Ingenero,Data Analyst,1,Mumbai,1555257
2885,DONE by NONE,Data Analyst,1,Mumbai,201795
2886,Ajay bharti,Data Analyst,1,Mumbai,401953
2887,Leadge Business Services,Data Analyst,1,Mumbai,360000
2888,LatentView Analytics,Data Analyst,1,Mumbai,876909
2889,Saavn,Data Analyst,1,Mumbai,950000
2890,Directi,Data Analyst,1,Mumbai,772984
2891,Tiger Analytics,Data Analyst,1,Mumbai,750000
2892,deepak Lalwani,Data Analyst,1,Mumbai,604404
2893,Airpay,Data Analyst,1,Mumbai,892152
2894,Rajendra Finance,Data Analyst,1,Mumbai,502442
2895,Dynatrace,Data Analyst,1,Mumbai,537441
2896,Quantum Phinance,Data Analyst,1,Mumbai,508188
2897,White Crow Research,Data Analyst,1,Mumbai,621583
2898,Generico,Data Analyst,1,Mumbai,386952
2899,Rajuri Steels,Data Analyst,1,Mumbai,351709
2900,Mahindra,Data Analyst,1,Mumbai,1000000
2901,ANSHULTECH,Data Analyst,1,Mumbai,103166
2902,Data Axle,Data Analyst,1,Mumbai,1000000
2903,Propellum Infotech,Data Analyst,1,Mumbai,185388
2904,Stellar Organisation,Data Analyst,1,Mumbai,338792
2905,RatePing Technologies,Data Analyst,1,Mumbai,203280
2906,L&T Technology Services,Data Analyst,1,Mumbai,677584
2907,Anonymous,Data Analyst,1,Mumbai,480000
2908,Godrej Infotech,Data Analyst,1,Mumbai,400000
2909,Dun & Bradstreet,Data Analyst,1,Mumbai,90804
2910,Sparks,Data Analyst,1,Mumbai,149184
2911,Novartis,Data Analyst,1,Mumbai,624720
2912,Navo Systems,Data Analyst,1,Mumbai,1000000
2913,Gartner,Data Analyst,1,Mumbai,637252
2914,DT-Trak Consulting,Data Analyst,1,Mumbai,600000
2915,Agape Marketing Agency,Data Analyst,1,Mumbai,564654
2916,NABARD Consultancy Services,Data Analyst,1,Mumbai,600000
2917,niranjan shah,Data Analyst,1,Mumbai,309497
2918,Wellthy Therapeutics,Data Analyst,1,Mumbai,435472
2919,Max Fashions,Data Analyst,1,Mumbai,284580
2920,Schneider Electric,Data Analyst,1,Mumbai,363228
2921,20K Group,Data Analyst,1,Mumbai,42892
2922,Xtel Communications,Data Analyst,1,Mumbai,1471596
2923,IRIS Business Services,Data Analyst,1,Mumbai,156442
2924,AxionConnect Infosolutions,Data Analyst,1,Mumbai,60288
2925,Newfold Digital,Data Analyst,1,Mumbai,515940
2926,NEC Software Solutions UK,Data Analyst,1,Mumbai,1719812
2927,Collinson,Data Analyst,1,Mumbai,618995
2928,Blue Dart Express,Data Analyst,1,Mumbai,1296967
2929,Nones,Data Analyst,1,Mumbai,120000
2930,Moneytor,Data Analyst,1,Mumbai,369852
2931,Fields Data,Data Analyst,1,Mumbai,72480
2932,Mira Knitting Works,Data Analyst,1,Mumbai,241764
2933,Mosaik Analytics Solutions,Data Analyst,1,Mumbai,203280
2934,Vamstar,Data Analyst,1,Mumbai,312358
2935,HDFC Securities,Data Analyst,1,Mumbai,1336653
2936,Greenlight Planet,Data Analyst,1,Mumbai,959911
2937,Blue Ocean,Data Analyst,1,Mumbai,149064
2938,Edelweiss Tokio Life Insurance,Data Analyst,1,Mumbai,395292
2939,Capital One,Data Analyst,1,Mumbai,405528
2940,Nine A Business Connect,Data Analyst,1,Mumbai,419172
2941,Hans Infotech,Data Analyst,1,Mumbai,64488
2942,Tata Consultancy Services,Data Analyst,1,Mumbai,264888
2943,IBM,Data Engineer,46,Bangalore,816692
2944,Tata Consultancy Services,Data Engineer,40,Bangalore,510646
2945,LTI,Data Engineer,32,Bangalore,437609
2946,Accenture,Data Engineer,31,Bangalore,654767
2947,DXC Technology,Data Engineer,22,Bangalore,626072
2948,Amazon,Data Engineer,20,Bangalore,1430729
2949,GE,Data Engineer,17,Bangalore,1129307
2950,Fractal,Data Engineer,16,Bangalore,1097825
2951,Quantiphi,Data Engineer,15,Bangalore,795550
2952,DataWeave,Data Engineer,15,Bangalore,733769
2953,Capgemini,Data Engineer,14,Bangalore,677369
2954,Infosys,Data Engineer,14,Bangalore,598946
2955,Target,Data Engineer,14,Bangalore,1198603
2956,Mindtree,Data Engineer,13,Bangalore,452198
2957,Shell,Data Engineer,12,Bangalore,1541682
2958,Hewlett Packard Enterprise | HPE,Data Engineer,11,Bangalore,568656
2959,Wipro,Data Engineer,11,Bangalore,529773
2960,MAERSK,Data Engineer,11,Bangalore,1074883
2961,GE Digital,Data Engineer,11,Bangalore,1274504
2962,Cisco Systems,Data Engineer,10,Bangalore,1437808
2963,BRIDGEi2i,Data Engineer,10,Bangalore,590352
2964,Enquero,Data Engineer,9,Bangalore,628945
2965,Cognizant Technology Solutions,Data Engineer,8,Bangalore,567458
2966,Cargill,Data Engineer,7,Bangalore,1300000
2967,Fragma Data Systems,Data Engineer,7,Bangalore,458749
2968,Lowe's Home Improvement,Data Engineer,7,Bangalore,1008975
2969,Altimetrik,Data Engineer,7,Bangalore,534757
2970,Affine,Data Engineer,7,Bangalore,677584
2971,FOKAL,Data Engineer,6,Bangalore,730063
2972,Lumen,Data Engineer,6,Bangalore,694460
2973,Visa Inc.,Data Engineer,6,Bangalore,1325345
2974,Blackbuck Insights,Data Engineer,6,Bangalore,604706
2975,Brillio,Data Engineer,6,Bangalore,514393
2976,phData,Data Engineer,6,Bangalore,791256
2977,Tech Mahindra,Data Engineer,6,Bangalore,544680
2978,Hewlett-Packard,Data Engineer,6,Bangalore,586830
2979,Capital One,Data Engineer,6,Bangalore,1648787
2980,Datagrokr,Data Engineer,5,Bangalore,610857
2981,Mu Sigma,Data Engineer,5,Bangalore,786846
2982,Honeywell,Data Engineer,5,Bangalore,854490
2983,Walmart Global Tech,Data Engineer,5,Bangalore,1513463
2984,Tavant,Data Engineer,5,Bangalore,610857
2985,Futurense Technologies,Data Engineer,5,Bangalore,660000
2986,The Data Team,Data Engineer,5,Bangalore,903446
2987,VMware,Data Engineer,5,Bangalore,2300000
2988,Neustar,Data Engineer,5,Bangalore,962755
2989,Mercedes-Benz Research and Development India,Data Engineer,4,Bangalore,1159497
2990,Société Générale,Data Engineer,4,Bangalore,860820
2991,ABC,Data Engineer,4,Bangalore,1068485
2992,Wipro Technologies,Data Engineer,4,Bangalore,416478
2993,Intuit,Data Engineer,4,Bangalore,2025552
2994,Walmart,Data Engineer,4,Bangalore,2011380
2995,ITTStar Consulting,Data Engineer,4,Bangalore,584254
2996,Fidelity Investments,Data Engineer,4,Bangalore,1006527
2997,Tribes.AI,Data Engineer,4,Bangalore,252996
2998,DONE by NONE,Data Engineer,4,Bangalore,308220
2999,Dell Technologies,Data Engineer,4,Bangalore,860699
3000,Embibe,Data Engineer,4,Bangalore,1225041
3001,Sigmoid,Data Engineer,4,Bangalore,1178751
3002,ANZ Bank,Data Engineer,3,Bangalore,1289859
3003,Quotient,Data Engineer,3,Bangalore,602930
3004,PwC,Data Engineer,3,Bangalore,750000
3005,Zeotap,Data Engineer,3,Bangalore,2166482
3006,Deloitte,Data Engineer,3,Bangalore,515940
3007,NTT DATA,Data Engineer,3,Bangalore,453157
3008,GE Aviation,Data Engineer,3,Bangalore,1031658
3009,TheMathCompany,Data Engineer,3,Bangalore,600000
3010,Danske IT and Support Services,Data Engineer,3,Bangalore,471709
3011,IBM,Data Engineer,3,Bangalore,1000000
3012,KPMG,Data Engineer,3,Bangalore,1170809
3013,Indegene,Data Engineer,3,Bangalore,865380
3014,Pluto7,Data Engineer,3,Bangalore,860576
3015,ExxonMobil,Data Engineer,3,Bangalore,1158850
3016,Autodesk,Data Engineer,3,Bangalore,1917053
3017,NatWest Group,Data Engineer,3,Bangalore,1863568
3018,Flipkart,Data Engineer,3,Bangalore,966230
3019,Tredence,Data Engineer,3,Bangalore,865117
3020,HP Inc.,Data Engineer,3,Bangalore,870216
3021,EC-Mobility,Data Engineer,3,Bangalore,398975
3022,ITC Infotech,Data Engineer,3,Bangalore,1130119
3023,Landmark Group,Data Engineer,3,Bangalore,1129307
3024,Tiger Analytics,Data Engineer,3,Bangalore,1208801
3025,Jio,Data Engineer,3,Bangalore,916251
3026,Accenture,Data Engineer,3,Bangalore,604404
3027,Inference Labs,Data Engineer,2,Bangalore,707877
3028,GlaxoSmithKline,Data Engineer,2,Bangalore,820984
3029,Nones,Data Engineer,2,Bangalore,628661
3030,Novotech,Data Engineer,2,Bangalore,1164732
3031,Legato Health Technologies,Data Engineer,2,Bangalore,721501
3032,SAP,Data Engineer,2,Bangalore,1764290
3033,NIKE,Data Engineer,2,Bangalore,1967502
3034,AffinityAnswers,Data Engineer,2,Bangalore,735014
3035,Ericsson IT Solutions & Services,Data Engineer,2,Bangalore,708216
3036,Wells Fargo,Data Engineer,2,Bangalore,2336080
3037,Luxoft,Data Engineer,2,Bangalore,1368953
3038,LendingKart,Data Engineer,2,Bangalore,973293
3039,Oracle,Data Engineer,2,Bangalore,1163867
3040,Quaero,Data Engineer,2,Bangalore,541849
3041,Aptus Data Labs,Data Engineer,2,Bangalore,625837
3042,Virtusa,Data Engineer,2,Bangalore,674480
3043,Baker Hughes,Data Engineer,2,Bangalore,1303425
3044,nference,Data Engineer,2,Bangalore,890822
3045,Brillo Technologies,Data Engineer,2,Bangalore,733602
3046,Anonymous Content,Data Engineer,2,Bangalore,1538205
3047,GE Healthcare,Data Engineer,2,Bangalore,549960
3048,Ecolab Digital Center,Data Engineer,2,Bangalore,512250
3049,Goibibo,Data Engineer,2,Bangalore,2490492
3050,Data Semantics,Data Engineer,2,Bangalore,624665
3051,DataWeave,Data Engineer,2,Bangalore,292920
3052,HashedIn by Deloitte,Data Engineer,2,Bangalore,1025000
3053,Commonwealth Bank of Australia,Data Engineer,2,Bangalore,2250000
3054,Razorthink,Data Engineer,2,Bangalore,974234
3055,Servian,Data Engineer,2,Bangalore,954869
3056,Siemens Healthineers,Data Engineer,2,Bangalore,1621262
3057,Senvion,Data Engineer,2,Bangalore,938141
3058,Quantiphi,Data Engineer,2,Bangalore,487320
3059,MAERSK,Data Engineer,2,Bangalore,481764
3060,Searce,Data Engineer,2,Bangalore,893330
3061,Happiest Minds Technologies,Data Engineer,2,Bangalore,1276978
3062,Nineleaps Technology Solutions,Data Engineer,2,Bangalore,666571
3063,Zylotech,Data Engineer,2,Bangalore,735792
3064,EY,Data Engineer,2,Bangalore,609565
3065,Koch Industries,Data Engineer,2,Bangalore,1310580
3066,Kmart,Data Engineer,2,Bangalore,1058039
3067,Moody's Analytics,Data Engineer,2,Bangalore,1147975
3068,Rakuten,Data Engineer,2,Bangalore,852482
3069,Wissen Infotech,Data Engineer,2,Bangalore,340078
3070,Fabulyst,Data Engineer,2,Bangalore,112931
3071,Publicis Sapient,Data Engineer,2,Bangalore,1654767
3072,Cimpress,Data Engineer,2,Bangalore,1532784
3073,Nabler Web Solutions,Data Engineer,2,Bangalore,620504
3074,KreditBee,Data Engineer,2,Bangalore,1162739
3075,BT,Data Engineer,2,Bangalore,1234705
3076,EXL Service,Data Engineer,2,Bangalore,507137
3077,Gojek,Data Engineer,2,Bangalore,1974888
3078,ConcertAI,Data Engineer,2,Bangalore,2647046
3079,Google,Data Engineer,2,Bangalore,1044365
3080,CrowdANALYTIX,Data Engineer,2,Bangalore,488856
3081,Sigmoid,Data Engineer,2,Bangalore,676476
3082,Optum,Data Engineer,2,Bangalore,1279052
3083,GE,Data Engineer,1,Bangalore,386952
3084,Fractal,Data Engineer,1,Bangalore,534000
3085,Daimler,Data Engineer,1,Bangalore,3387921
3086,GainInsights Solutions,Data Engineer,1,Bangalore,1000000
3087,QuEST Global,Data Engineer,1,Bangalore,259536
3088,Oxigen,Data Engineer,1,Bangalore,382351
3089,ALL IT Services,Data Engineer,1,Bangalore,904392
3090,GrayMatter Software Services,Data Engineer,1,Bangalore,1753818
3091,Groupon,Data Engineer,1,Bangalore,1512273
3092,mfine,Data Engineer,1,Bangalore,1200000
3093,Atlas Systems,Data Engineer,1,Bangalore,1004884
3094,Yum! Brands,Data Engineer,1,Bangalore,1007334
3095,Publicis Sapient,Data Engineer,1,Bangalore,2066758
3096,S2T,Data Engineer,1,Bangalore,960000
3097,ecoInsight,Data Engineer,1,Bangalore,326397
3098,Photon,Data Engineer,1,Bangalore,2042277
3099,Solera,Data Engineer,1,Bangalore,2014668
3100,KNOEMA,Data Engineer,1,Bangalore,1182371
3101,CTS,Data Engineer,1,Bangalore,1289856
3102,Wobot,Data Engineer,1,Bangalore,216000
3103,iQuanti,Data Engineer,1,Bangalore,498719
3104,Epsilon,Data Engineer,1,Bangalore,1527142
3105,Eli Lilly and Company,Data Engineer,1,Bangalore,860000
3106,Savit Interactive,Data Engineer,1,Bangalore,2558957
3107,Novo Nordisk,Data Engineer,1,Bangalore,602930
3108,V2soft,Data Engineer,1,Bangalore,1359901
3109,4CRisk.ai,Data Engineer,1,Bangalore,700000
3110,Wizely,Data Engineer,1,Bangalore,655834
3111,Primenumbers Technologies,Data Engineer,1,Bangalore,203280
3112,CGI Digital,Data Engineer,1,Bangalore,655834
3113,Radometech,Data Engineer,1,Bangalore,214977
3114,Fabulyst,Data Engineer,1,Bangalore,322188
3115,Hashworks,Data Engineer,1,Bangalore,455844
3116,Mobiotics,Data Engineer,1,Bangalore,876076
3117,Tata Consultancy Services,Data Engineer,1,Bangalore,1210776
3118,Fanlytiks,Data Engineer,1,Bangalore,454187
3119,Online Data Entry Job,Data Engineer,1,Bangalore,503667
3120,Quantela,Data Engineer,1,Bangalore,519072
3121,Cheeburger Cheeburger,Data Engineer,1,Bangalore,1969992
3122,PubMatic,Data Engineer,1,Bangalore,825326
3123,Champion InfoMetrics,Data Engineer,1,Bangalore,755066
3124,TCS,Data Engineer,1,Bangalore,520000
3125,yellow.ai,Data Engineer,1,Bangalore,763571
3126,KBC Professional,Data Engineer,1,Bangalore,855200
3127,Milaap,Data Engineer,1,Bangalore,1027381
3128,Commvault,Data Engineer,1,Bangalore,1410268
3129,[24]7.ai,Data Engineer,1,Bangalore,897431
3130,Citi,Data Engineer,1,Bangalore,1611735
3131,Fidelity International,Data Engineer,1,Bangalore,423084
3132,RAJ ELECTRICAL WORK,Data Engineer,1,Bangalore,620027
3133,Virtual Employee,Data Engineer,1,Bangalore,1300000
3134,Chhatrapati Shivaji International Airport,Data Engineer,1,Bangalore,720000
3135,NetApp,Data Engineer,1,Bangalore,2014668
3136,Employee Solutions,Data Engineer,1,Bangalore,805867
3137,Amazon,Data Engineer,1,Bangalore,246576
3138,Okkular,Data Engineer,1,Bangalore,185700
3139,Relifin Technologies,Data Engineer,1,Bangalore,728836
3140,Logipro Software,Data Engineer,1,Bangalore,209648
3141,NeoGrowth Credit,Data Engineer,1,Bangalore,1952023
3142,IBM,Data Engineer,21,Pune,719166
3143,Tata Consultancy Services,Data Engineer,21,Pune,439213
3144,LTI,Data Engineer,16,Pune,522539
3145,Accenture,Data Engineer,11,Pune,683642
3146,Datametica,Data Engineer,9,Pune,524121
3147,Teradata,Data Engineer,7,Pune,1507325
3148,Innoplexus,Data Engineer,6,Pune,1013717
3149,Infosys,Data Engineer,6,Pune,446476
3150,Schlumberger,Data Engineer,6,Pune,672465
3151,Bajaj Finance,Data Engineer,5,Pune,624033
3152,Cognizant Technology Solutions,Data Engineer,5,Pune,511122
3153,MAERSK,Data Engineer,4,Pune,800848
3154,Wipro Technologies,Data Engineer,4,Pune,476563
3155,Bajaj Finserv Health,Data Engineer,4,Pune,420000
3156,Cubictree Technology Solutions,Data Engineer,3,Pune,322465
3157,Clairvoyant,Data Engineer,3,Pune,563196
3158,Wipro,Data Engineer,3,Pune,471463
3159,Infostretch,Data Engineer,3,Pune,429953
3160,Barclays,Data Engineer,3,Pune,1145314
3161,Bitwise,Data Engineer,3,Pune,490577
3162,Capgemini,Data Engineer,3,Pune,1289572
3163,Amdocs,Data Engineer,3,Pune,500000
3164,SG Analytics,Data Engineer,3,Pune,788964
3165,Saama Technologies,Data Engineer,3,Pune,656134
3166,ThinkBumblebee Analytics,Data Engineer,2,Pune,1556162
3167,Xoriant,Data Engineer,2,Pune,1328444
3168,Turtlemint,Data Engineer,2,Pune,1277470
3169,vCreaTek,Data Engineer,2,Pune,510826
3170,Mastercard,Data Engineer,2,Pune,924300
3171,IBM,Data Engineer,2,Pune,589439
3172,Birlasoft,Data Engineer,2,Pune,2002418
3173,Softech Solutions (India),Data Engineer,2,Pune,477369
3174,T-Systems,Data Engineer,2,Pune,1572029
3175,Neal Analytics,Data Engineer,2,Pune,685014
3176,Globant,Data Engineer,2,Pune,3556740
3177,Atos-Syntel,Data Engineer,2,Pune,438469
3178,Hashmap,Data Engineer,2,Pune,1682089
3179,Red Hat,Data Engineer,2,Pune,996481
3180,Atlas Copco,Data Engineer,2,Pune,873885
3181,Mastercard,Data Engineer,2,Pune,1499338
3182,Bitwise Solutions (India),Data Engineer,2,Pune,480814
3183,Michelin,Data Engineer,2,Pune,880608
3184,AXA GO Business Operations,Data Engineer,1,Pune,1210770
3185,NCSA Next College Student Athlete,Data Engineer,1,Pune,3713964
3186,Pyxtech,Data Engineer,1,Pune,600000
3187,Tata Consultancy Services (North America),Data Engineer,1,Pune,828729
3188,Truso (India),Data Engineer,1,Pune,170160
3189,Sakshi Softech,Data Engineer,1,Pune,232176
3190,Centium Consulting,Data Engineer,1,Pune,382787
3191,Current,Data Engineer,1,Pune,400000
3192,Vistara,Data Engineer,1,Pune,1000000
3193,XOYAL,Data Engineer,1,Pune,1998913
3194,CloudCover,Data Engineer,1,Pune,1920000
3195,akash jha,Data Engineer,1,Pune,1003672
3196,MediaAgility,Data Engineer,1,Pune,337644
3197,UnitForce Technologies Consulting Pvt,Data Engineer,1,Pune,1418844
3198,GS Lab,Data Engineer,1,Pune,674480
3199,Avanturian,Data Engineer,1,Pune,892152
3200,Synechron,Data Engineer,1,Pune,2175981
3201,Avegen,Data Engineer,1,Pune,100733
3202,ZS Associates,Data Engineer,1,Pune,1650000
3203,RONA,Data Engineer,1,Pune,132868
3204,FlexTrade Systems Inc.,Data Engineer,1,Pune,1208801
3205,Zalando,Data Engineer,1,Pune,540288
3206,Reomnify,Data Engineer,1,Pune,343962
3207,XYZ,Data Engineer,1,Pune,600000
3208,Emerson Climate Technologies,Data Engineer,1,Pune,807180
3209,iLink-Systems,Data Engineer,1,Pune,1025000
3210,TransUnion,Data Engineer,1,Pune,1611735
3211,FIGmd,Data Engineer,1,Pune,395258
3212,Onit,Data Engineer,1,Pune,667797
3213,E2open,Data Engineer,1,Pune,909200
3214,Infostretch,Data Engineer,1,Pune,135516
3215,Provakil Technologies,Data Engineer,1,Pune,410185
3216,Cuelogic Technologies,Data Engineer,1,Pune,1527142
3217,TCS Education,Data Engineer,1,Pune,312840
3218,Ziffytech,Data Engineer,1,Pune,1208801
3219,Open Insights,Data Engineer,1,Pune,681357
3220,Rudder Analytics,Data Engineer,1,Pune,827360
3221,Verizon,Data Engineer,1,Pune,903446
3222,Appberry,Data Engineer,1,Pune,1000000
3223,HSBC Software Development India,Data Engineer,1,Pune,733769
3224,DynPro,Data Engineer,1,Pune,369857
3225,R.S. Consultants,Data Engineer,1,Pune,2816193
3226,TomTom,Data Engineer,1,Pune,692424
3228,Vedantu,Data Engineer,1,Pune,402934
3229,XYZ,Data Engineer,1,Pune,1170809
3230,Capco,Data Engineer,1,Pune,515940
3231,UBS,Data Engineer,1,Pune,1153066
3232,EarlySalary.com,Data Engineer,1,Pune,513690
3233,Tableau Software,Data Engineer,1,Pune,2485970
3234,Snowflake,Data Engineer,1,Pune,360000
3235,Credit Suisse,Data Engineer,1,Pune,1083241
3236,John Deere,Data Engineer,1,Pune,1129307
3237,Sampoorna,Data Engineer,1,Pune,515940
3238,DivIHN Integration,Data Engineer,1,Pune,620027
3239,Ugam,Data Engineer,1,Pune,698674
3240,Dell Technologies,Data Engineer,1,Pune,904395
3241,SKY,Data Engineer,1,Pune,805867
3242,Santronix,Data Engineer,1,Pune,180876
3243,BNT SOFT,Data Engineer,1,Pune,190044
3244,Kira Systems,Data Engineer,1,Pune,600000
3245,SRI International,Data Engineer,1,Pune,302693
3246,ConsultAdd,Data Engineer,1,Pune,1200000
3247,Lumiq (India),Data Engineer,1,Pune,800000
3248,Express Analytics,Data Engineer,1,Pune,1200000
3249,BlazeClan Technologies,Data Engineer,1,Pune,509047
